,path,label,features,pca_features
682,s3://p8-data-2023/Test/Melon Piel de Sapo/r_132_100.jpg,Melon Piel de Sapo,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.26954424, 0.        , 0.        , ..., 0.        , 0.00254511,
       0.60689121])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.34467367e+00,  9.17875682e+00, -1.37141178e+01, -4.18964370e+00,
        4.47145639e+00,  1.11305526e+01, -5.23274089e+00,  3.54549140e+00,
       -8.29043955e+00,  2.60037520e+00, -4.34304882e-01,  6.68683400e-01,
        1.26734297e+00,  5.63071709e+00,  7.73256511e-01,  5.19284565e-01,
       -1.67447270e+00,  2.73081206e+00,  5.93012590e+00,  1.02543904e+00,
        1.99863603e+00, -6.74405938e-01,  3.41375169e+00, -1.89146395e+00,
        3.11098272e+00,  4.76442991e+00,  7.44143641e-01, -2.90578825e+00,
        2.21648204e+00, -1.30490884e-01, -1.73234251e+00, -5.24326508e-01,
        4.57869081e-01, -3.02283434e+00,  2.81343198e+00, -2.61546907e+00,
        1.96210761e+00, -4.47949116e-01, -2.37563397e-03,  3.97481993e-01,
        1.23415984e+00, -1.75413853e-01, -1.26740038e+00, -5.17673095e-02,
       -2.20116705e+00, -7.94963153e-02, -3.31134776e-03, -2.27274968e+00,
       -2.60581448e+00,  6.13776396e-01])}"
683,s3://p8-data-2023/Test/Pear/78_100.jpg,Pear,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.21084249, 0.        , 0.        , ..., 0.        , 0.01953146,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-1.84478227, -2.88013199, -9.20096548, -2.26739478,  3.61809337,
        4.41329821, -7.6407126 ,  2.62981349, -5.20796077,  1.09658204,
       -3.51794285,  4.66473744,  3.84146211,  3.90208338, -0.04301941,
       -0.52906757, -2.10044686,  3.71606705,  0.44655362,  1.6366862 ,
       -2.7159736 , -0.26873394,  3.62465143, -2.75502659,  0.47290625,
        2.04075059, -0.64859075,  1.91185483,  0.13080937,  0.48919663,
        0.15418983,  0.14080266,  2.15800084, -2.13350798, -0.54430716,
       -1.02954801, -0.20778111, -2.73297394,  0.01585706, -2.44752759,
        0.02487458,  2.49555974, -0.32569582,  0.76642727,  0.24815856,
        2.94662641, -0.90561097, -0.0129375 ,  2.0060604 ,  0.78592482])}"
684,s3://p8-data-2023/Test/Huckleberry/233_100.jpg,Huckleberry,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.28386918, 0.56124318, 0.69397634, ..., 1.04327965, 0.34350756,
       0.17810385])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 3.25046405,  6.67691644, -5.17879098, -1.31774337,  4.40952067,
       -4.40262672, -3.7088161 ,  5.2135127 , -5.79117223,  1.26219429,
       -2.72088021, -1.23606008,  3.90509887,  0.44949007,  2.52195386,
       -2.3757203 , -3.67415955,  3.87252561,  2.64987505,  1.37046822,
        0.20884583,  1.99328692,  4.04833323, -1.75348004,  1.09162131,
        3.99250583,  1.46675832, -1.21934431,  0.63551134, -5.43033158,
        1.30269209,  1.75829445,  1.27823121, -2.63560332,  1.72092465,
        0.11532991,  1.57964122, -1.19601285,  2.56829926, -0.55107422,
       -0.72631228,  0.29154186,  0.88236741,  0.37275862, -2.86935148,
        0.26714444,  0.92982336, -0.17120625, -0.3908871 ,  0.9528691 ])}"
685,s3://p8-data-2023/Test/Nut Forest/r2_78_100.jpg,Nut Forest,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.0634802 , 0.09759423, 0.        , ..., 0.03526574, 0.07331517,
       0.07791361])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 3.58429568,  4.26819949, -9.02982026, -6.53024269,  6.96370177,
        6.13695598,  1.78930721,  3.30974644, -9.10135742, -2.00946063,
       -2.91903766,  1.70058066,  1.92121597,  2.27010809, -2.51787781,
        0.4169452 , -4.0009535 ,  5.67111928,  1.1827138 ,  0.47990475,
       -2.7776903 ,  1.10984643,  2.42280001, -2.93735697,  1.92607191,
        2.48952056,  0.38459421,  1.0384688 , -0.1489063 , -1.54473454,
        2.80408547,  2.00390847, -0.95037228, -1.96466571,  0.73628967,
       -2.35978137, -0.67149192, -1.56702737, -0.13482293, -2.26671828,
       -0.20968187,  0.943756  , -1.68535011,  0.03625813, -0.68919448,
        1.35997756,  0.31504762, -1.652556  , -0.30480776,  0.30357195])}"
686,s3://p8-data-2023/Test/Apple Braeburn/64_100.jpg,Apple Braeburn,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.5417195 , 0.00422713, 0.        , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 1.29935550e+01,  5.21323326e-01, -4.18469509e+00, -1.07728541e+01,
        1.04545843e-01,  1.09579842e+00, -5.31699712e+00,  1.19270021e+00,
       -4.83691615e+00,  1.58645778e+00, -1.34010251e+00, -1.17005853e+00,
        3.07229723e+00,  2.08716342e+00, -1.23202749e+00,  2.10959301e+00,
       -3.67892237e+00, -4.41165160e-01,  2.64129720e+00,  2.18303129e+00,
        2.38581704e-02,  1.49191272e+00,  3.65846642e+00, -1.76702141e-01,
        3.47293411e+00,  4.21563764e+00,  1.07568780e+00, -3.64426322e+00,
        3.27461817e-01, -9.86990288e-01,  1.71412751e+00, -1.02403384e-02,
        1.32551030e+00, -2.95555875e+00,  1.58146106e+00, -2.62865586e+00,
        3.11431724e-01, -5.67397398e-02,  9.42832558e-01, -2.42923692e+00,
       -3.85186377e-01, -3.11902211e-01, -5.52903800e-01,  2.06948522e+00,
       -4.62475381e-01,  1.16773985e+00, -1.82974024e+00, -1.12058560e+00,
       -9.54104461e-01,  2.13182444e-01])}"
687,s3://p8-data-2023/Test/Pepper Green/r_223_100.jpg,Pepper Green,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.07863795, 0.        , 0.2383794 , ..., 1.10118008, 0.        ,
       0.03121328])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 5.90477012,  6.96933524,  0.31418438,  0.89980385,  7.06879352,
       -1.90704934, -5.49683199,  5.95313146, -1.80318104,  0.57480512,
       -4.14460887,  2.86986947,  6.38540632,  1.59133738, -2.42841023,
        1.24908234, -3.77800712,  0.68100528,  2.57876354,  0.61375864,
        1.93739183,  1.60150311,  6.28634701, -4.55230181,  0.99597702,
        3.44157115,  2.28664162, -3.33128789,  0.28316828,  1.81162481,
       -0.36521965,  3.22919729,  1.64062438, -1.95928424,  4.10127852,
       -1.48628737,  1.00463653, -0.32133557,  1.02013787, -1.69006807,
        0.38530924,  3.32745851, -2.4760879 , -0.41014745, -0.05984759,
        0.03805408, -0.85978482,  0.44385384, -2.15800337, -0.08539261])}"
688,s3://p8-data-2023/Test/Onion Red/r_139_100.jpg,Onion Red,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.37538016, 0.01844995, 0.        , ..., 0.        , 0.18610588,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  0.91500034,   3.93689459,  -4.5028014 , -10.05944403,
         9.30586268,   1.39973799,  -6.03666261,   1.106719  ,
        -8.55173789,   2.47130723,  -1.62234633,   1.83820109,
        -1.56363492,  -1.57641499,  -1.14593618,  -2.98963569,
        -1.16880714,   1.98590115,  -1.41571261,   0.82917636,
        -1.74272516,  -0.19856265,   6.3337333 ,  -0.70403194,
        -3.25559788,   1.13634955,  -0.10363093,  -2.26646673,
         0.60699296,  -3.30978538,  -1.4358416 ,   0.74158422,
         2.71477298,  -3.053891  ,   3.52880374,  -1.42394059,
         0.65556833,   0.37095913,   0.437191  ,  -0.31632231,
        -0.56915178,  -0.59779189,  -0.93306808,  -0.85723771,
        -1.39499875,   1.42655564,  -0.0944679 ,  -1.08762377,
        -0.75422697,  -0.02568635])}"
689,s3://p8-data-2023/Test/Papaya/r_56_100.jpg,Papaya,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.83011836, 0.        , 0.        , ..., 0.        , 0.04175987,
       0.01774686])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -4.99978222,   3.68501452, -10.56020023,  -4.93158394,
         5.65535648,   7.32694185,  -4.18589912,   0.32132489,
        -6.80336704,   2.59258545,  -1.6469862 ,   4.55425844,
         6.70819306,   2.22504325,  -2.4905495 ,   3.31136528,
        -4.79706709,   0.45872746,  -2.04269057,   2.22317875,
        -2.00404892,  -1.62084884,   1.6167059 ,  -2.85759461,
         2.41333731,   3.30355632,   2.35340478,  -1.76423762,
        -0.37725556,  -0.88143916,  -0.66805172,   0.01336529,
         0.16644698,  -0.68902365,   1.4474537 ,  -0.75766725,
        -0.12726633,  -0.98894295,   1.8920032 ,  -2.37823927,
         1.77150733,   1.27844103,  -1.58811194,   0.62665401,
        -1.1463512 ,   0.0617743 ,  -2.25823743,  -1.05963621,
        -0.93191968,   0.08234129])}"
690,s3://p8-data-2023/Test/Potato Red/r2_5_100.jpg,Potato Red,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.33858693, 0.00410686, 0.        , ..., 0.        , 0.05133617,
       0.16309689])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 2.01160949e+00,  5.03332895e+00, -1.24245649e+01, -9.41157766e+00,
        8.63504314e+00,  4.61391726e+00, -1.99331403e-01,  4.77631031e+00,
       -4.64935078e+00,  2.58320016e+00, -3.17775646e+00, -2.02228330e-01,
        2.54076000e+00, -1.22849139e+00,  2.53099611e-01, -2.47295246e+00,
       -4.68014785e+00, -8.20498070e-01,  1.59078345e+00,  2.73444276e+00,
       -4.79758445e-01,  3.27920300e-01,  4.07186750e+00, -1.44879669e+00,
       -9.00013110e-01,  2.83961874e+00,  1.03885293e+00, -1.06042989e+00,
       -1.28199339e+00, -8.02250045e-01, -1.12166148e-01, -4.75277896e-01,
        1.74205245e+00, -2.10610834e+00,  1.61786820e+00, -4.49149093e+00,
        3.56870750e-02, -2.77391803e-03,  1.47308043e+00, -2.82310840e+00,
        2.71405177e+00,  2.74413423e-01, -1.41393321e+00, -7.28405870e-01,
        1.36419206e+00,  5.81168011e-01, -2.31212898e+00, -1.06033526e+00,
        9.04492789e-01, -1.15374044e+00])}"
691,s3://p8-data-2023/Test/Apple Pink Lady/281_100.jpg,Apple Pink Lady,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.27514935, 0.01327654, 0.        , ..., 0.        , 0.07358478,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 5.08292275, -4.1156462 , -5.8531957 , -6.2699143 ,  3.35273399,
        1.22451061, -4.87043766,  4.23318767, -3.97747859,  2.56876998,
       -2.20098986,  2.00970441,  0.04329859,  1.43706827, -2.27011235,
        1.04251206, -2.79610431,  0.5332636 ,  2.58655347,  4.29619109,
        0.75450134,  1.56837898,  5.44913792, -3.18960493,  0.91423672,
        2.73899234, -0.14381787, -3.1317643 , -0.14242447, -1.24946094,
        0.4262916 ,  0.64624477,  1.65385641, -2.2122379 ,  0.35983059,
       -0.71851642, -0.39631475, -1.46609778,  0.50276601, -1.59969598,
        0.49876603,  0.22922573, -0.61665288,  0.82256473,  1.101748  ,
        0.02603879, -2.04081685, -1.26435115, -0.22276077, -0.98739526])}"
692,s3://p8-data-2023/Test/Pitahaya Red/r_153_100.jpg,Pitahaya Red,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.77852333, 0.65701365, 0.        , ..., 0.        , 0.0193614 ,
       0.3558898 ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  1.12343384,   6.09235858,   0.99396139, -10.65790603,
         6.17603624,   0.03954732,  -7.16741706,   1.77235671,
       -11.94771969,   4.1619737 ,   2.7805689 ,   1.59707253,
         5.50741701,   1.16181953,   1.93121949,  -0.78212496,
        -2.64527874,   5.34209474,  -1.90655352,   1.5817049 ,
        -0.41511065,   4.02115405,   1.1756519 ,  -3.59865678,
         0.24082831,   2.43894144,   0.23399972,  -2.59345471,
         3.15250391,  -2.0465805 ,  -2.03133271,  -0.45467077,
         2.54130066,  -7.28402243,  -1.77333996,  -1.57837091,
         0.28604864,  -1.97778459,   0.49033411,  -2.49212446,
        -0.17768238,   1.24539708,  -4.02755699,  -1.59100808,
         0.20949686,   0.20284981,  -1.81458327,  -1.78024037,
         1.46128613,  -1.20065824])}"
693,s3://p8-data-2023/Test/Apple Granny Smith/r_40_100.jpg,Apple Granny Smith,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.00345656, 0.11664817, 0.09547386, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.11361815, -3.27343985, -4.7102401 , -1.41817009,  4.04470287,
       -0.30685397, -3.04459541, -2.09275902, -2.81720844,  0.62975069,
       -2.17711395,  4.89011093,  1.99376121,  4.38251339, -0.9453028 ,
        1.85432126, -4.93695328, -0.25281374,  1.61596803,  1.2435952 ,
       -1.3560007 ,  0.35081614,  3.70183612, -0.80049928,  0.82833411,
        2.96529344, -1.33914501,  0.28233397,  1.54521662, -1.84852489,
        2.23032544,  0.18551725,  3.37959281, -2.10395573, -0.26471536,
       -0.86188812,  1.18464629, -0.25077303, -0.23037274, -0.24809062,
       -0.39060399,  0.22223873, -0.14255047, -0.88230686,  0.50676085,
        1.29613637, -0.62473392,  0.51588477,  1.06984626, -0.28938459])}"
694,s3://p8-data-2023/Test/Apple Granny Smith/r_56_100.jpg,Apple Granny Smith,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.03378049, 0.        , 0.        , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.14002485, -3.20154573, -4.72556109, -1.7648611 ,  4.69191367,
       -0.09955766, -2.68559875, -2.49826117, -3.0675646 ,  0.41136747,
       -1.92540163,  5.23081963,  1.72716689,  4.54507195, -1.068977  ,
        1.593641  , -4.59244089, -0.22978946,  1.30308085,  2.03531611,
       -1.22747373,  0.64304541,  3.51971442,  0.45068497,  1.267301  ,
        3.39631046, -1.63533808,  0.45691058,  0.88218147, -1.66869292,
        2.34380639, -0.22491147,  4.10305337, -1.48324386, -0.80387777,
       -1.345515  ,  1.07822622, -1.16598524, -0.43652688,  0.31898698,
       -0.33488908, -0.30130238,  0.07361944, -1.09195679,  0.12111563,
        0.94741585, -1.14835384,  0.63301244,  1.00424634, -0.0848925 ])}"
695,s3://p8-data-2023/Test/Cucumber Ripe 2/r_189_100.jpg,Cucumber Ripe 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.30089232, 0.        , 0.        , ..., 0.        , 0.2782914 ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.37702623, -2.51917511, -9.2587432 , -4.49208133,  7.35614661,
        2.56344268, -3.40577206,  4.5163087 , -7.14532176,  3.5259701 ,
       -2.29767909, -0.15910748,  3.20428583, -0.72106739, -4.37545262,
       -6.73104059, -1.26337467,  1.47771731,  0.16282524,  3.7928382 ,
       -1.13290652, -1.37978072,  4.15617236, -1.10932815,  1.55288842,
        2.25779352,  2.31379892, -2.03953885,  0.57830352, -0.59923077,
        0.15499767,  2.24201491,  0.86253586, -3.45341899,  2.1148264 ,
       -1.15628266,  1.56529793, -0.3275535 ,  0.01602776,  0.60286113,
        1.05765751,  2.33400283, -1.47277349,  2.24827135, -1.12650032,
       -0.45559893, -1.31645011, -1.78776618,  0.80701679, -0.17809   ])}"
696,s3://p8-data-2023/Test/Pear/r_60_100.jpg,Pear,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.28977016, 0.        , 0.        , ..., 0.03215406, 0.00740126,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-5.42535773e-01, -5.04493594e+00, -9.21311495e+00, -3.22095605e+00,
        5.01212303e+00,  1.96511883e+00, -5.57660877e+00, -4.12146722e-01,
       -5.94715268e+00,  3.02921985e+00, -4.24160803e+00,  5.28899869e+00,
        3.41079723e+00,  5.54484723e+00, -5.12193552e+00,  5.97020774e-02,
       -4.65615473e+00,  1.38142409e+00, -7.54669577e-01,  2.53794928e+00,
       -1.93589349e+00,  2.68229915e+00,  3.58436430e+00, -1.68861895e+00,
        1.36995157e+00,  5.36885934e+00,  2.01073989e-01, -5.80231992e-01,
        1.13337501e+00, -3.21200551e+00,  1.98477184e+00, -2.51275599e-01,
        1.71231536e+00, -4.18190761e+00,  1.25543941e+00, -1.69760851e+00,
        3.52829634e-01, -5.34082320e-01,  1.00559594e+00,  2.84999050e-01,
       -1.83655455e-01,  2.92677587e-01,  6.96049708e-01, -5.53832968e-01,
        5.68225775e-01,  5.29318552e-01, -1.29116586e+00,  6.83234793e-04,
       -1.06235007e+00,  5.60038461e-01])}"
697,s3://p8-data-2023/Test/Tomato 1/47_100.jpg,Tomato 1,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.0647282 , 0.        , ..., 0.        , 0.06928565,
       1.80271137])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 1.21540454e+01,  5.46109039e+00,  7.93328620e-01, -3.17077870e+00,
        3.28433199e+00,  5.99724477e+00, -2.91251694e+00,  5.90358152e+00,
       -7.85458969e+00,  1.21196287e-01, -3.75714061e+00,  2.60629762e+00,
        2.82438133e+00,  1.72681840e+00,  1.64196178e-01,  2.63122797e-01,
       -3.04525112e+00,  2.52126798e+00, -8.58743149e-02,  2.39879682e+00,
       -1.70886086e+00, -1.53699098e+00,  1.69573978e+00, -9.99301511e-01,
        5.68791283e-01,  4.26299606e+00, -1.38091650e+00,  1.15764517e+00,
       -1.72013700e+00, -4.57062299e+00,  4.20892841e-01, -5.03422483e-02,
        9.90302211e-01, -2.21774994e+00,  1.65649930e+00, -1.49227391e+00,
        1.87158058e+00, -1.49792493e+00, -1.13771388e+00, -8.42844080e-03,
        1.56961628e+00,  3.06399980e+00, -1.34566625e+00,  1.90316637e+00,
        1.80847130e+00, -6.18053075e-01, -3.14342357e+00, -2.78777971e+00,
       -6.61344924e-01, -7.21182615e-01])}"
698,s3://p8-data-2023/Test/Papaya/59_100.jpg,Papaya,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.11638772, 0.00277565, 0.01192646, ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.72302117,  0.8210915 , -8.44821027, -7.20932275,  2.76724371,
        4.25185834, -9.00628276,  5.57153688, -7.28215582,  2.90006328,
       -2.2850438 ,  3.42427079,  2.72402423,  1.25242965, -1.24475563,
        3.7651599 , -3.15118211,  2.3001692 ,  1.60296454,  3.62193801,
       -1.71591091, -2.42037208,  2.06832773, -3.72574285,  0.18950825,
        3.79795117, -1.14520609, -0.61593665, -1.54613007, -0.60062841,
       -0.96883194,  1.53638174,  0.85483185, -2.09307809,  0.24854506,
       -1.06671919,  0.39504124,  0.45198033,  0.33864089, -2.75460634,
        0.95665747,  2.14901894, -0.33987873,  0.11095377, -0.49481375,
        0.08009479, -1.76125735, -1.44708565,  1.74265353, -0.2777443 ])}"
699,s3://p8-data-2023/Test/Apple Pink Lady/226_100.jpg,Apple Pink Lady,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.4607816 , 0.0937434 , 0.        , ..., 0.        , 0.07744769,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  6.24666224,  -2.92419371,  -5.79272153, -10.40097228,
         1.65667191,   2.46386358,  -6.92721335,   6.23406292,
        -5.82798035,   2.05186706,   0.09558991,   1.77732065,
         0.29282152,   1.22013321,  -1.19702971,   0.76544521,
        -5.46428058,   0.76975682,   3.98828186,   3.64140848,
        -0.13976351,   2.34712682,   4.40905947,  -1.43827394,
        -0.74739888,   2.99264403,  -1.32639203,  -2.49268871,
         0.3202868 ,  -0.98778479,   0.58662712,   1.26455715,
         1.5025569 ,  -2.09597425,   1.6633327 ,  -1.95400128,
        -0.15771352,  -1.10501242,  -1.02466176,  -2.84431622,
         1.26769768,   1.58109938,  -0.07510304,   0.50378772,
        -0.3960941 ,   0.07407197,  -1.57090203,  -1.22802949,
        -0.24374478,  -0.50981438])}"
700,s3://p8-data-2023/Test/Pepper Green/r_229_100.jpg,Pepper Green,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.22451814, 0.        , 0.27172488, ..., 1.37756944, 0.        ,
       0.07352832])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 5.4173459 ,  6.58925764, -0.18862963,  0.9025645 ,  6.26049875,
       -2.64377855, -5.01395151,  6.63472696, -2.33432565, -0.50077967,
       -4.75384978,  2.75483191,  6.53219324,  2.01275984, -2.41459929,
        1.10984048, -3.59939903,  0.42150035,  3.18697911,  1.22431898,
        2.21116548,  2.14869393,  5.80815785, -3.59499938,  1.24245715,
        3.60673716,  2.89359478, -3.03288349,  0.35906767,  1.80539288,
       -0.25741847,  3.03453476,  1.56747493, -2.2676696 ,  4.11381436,
       -1.54938839,  0.68935587, -0.46340815,  0.85200922, -1.43277765,
        0.87737367,  2.34882427, -2.45306604,  0.18635898, -0.291929  ,
        0.26208552, -1.05993833,  0.6787721 , -2.2557201 ,  0.13541843])}"
701,s3://p8-data-2023/Test/Apple Pink Lady/r_218_100.jpg,Apple Pink Lady,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.24008548, 0.09163654, 0.        , ..., 0.        , 0.2125313 ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 6.09681168e+00, -1.88751099e+00, -7.33492898e+00, -7.57875947e+00,
        5.33720772e+00,  3.38642196e+00, -4.81342626e+00,  2.59521460e+00,
       -4.26273994e+00,  2.54915250e+00, -1.22314771e+00,  1.04493278e+00,
        7.66537235e-01, -1.90088747e-01, -2.52768897e+00,  7.67390198e-01,
       -3.12671709e+00,  8.25554919e-02,  1.81505951e+00,  3.27991697e+00,
        6.10885753e-01,  2.09384845e+00,  4.27076261e+00, -2.73488979e+00,
       -4.01030160e-01,  3.71695589e+00,  8.45173298e-01, -1.52172335e+00,
        8.99644774e-02, -4.78754554e-01,  3.91297905e-01,  4.33119499e-01,
        2.13326019e+00, -1.96731848e+00,  1.48130661e-01, -3.28309838e-01,
        5.35004449e-01,  1.04508570e-01,  4.53124598e-04, -1.57186431e-01,
        1.39339924e+00,  1.11697109e+00, -1.05213038e+00,  1.11472814e+00,
       -6.41720558e-01, -2.15284168e-02, -5.05386371e-01, -1.41026847e+00,
        6.87711177e-01, -1.20579717e+00])}"
702,s3://p8-data-2023/Test/Tomato 1/r_286_100.jpg,Tomato 1,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.11839319, 0.34093133, 0.        , ..., 0.        , 0.21319214,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([10.82314666,  3.87857272,  1.25671391, -6.45831777,  5.6948468 ,
        3.87078075, -4.00580935,  9.24051964, -7.92391845,  2.13730734,
       -4.51618514,  3.32165999,  4.16345165,  3.39978106, -2.75244077,
       -2.08551618, -3.28698439,  1.45359406,  0.33395722,  2.44145004,
       -1.25168311, -2.98804395,  2.13413445,  0.07545747, -0.29568546,
        3.53242678, -1.80336006, -0.65376769,  0.36203677, -2.08234855,
        2.53744344,  0.31001693,  0.62400649, -3.41230374,  0.76882686,
       -2.18790774,  1.76278662, -1.46090142,  0.56489542, -2.02455071,
        3.22604085,  0.55558623, -1.20323257,  0.41068372,  0.29166428,
       -0.21324823, -1.14550847, -1.85887765,  0.30068965, -0.06920111])}"
703,s3://p8-data-2023/Test/Potato Red Washed/r2_169_100.jpg,Potato Red Washed,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.38958228, 0.00210409, 0.        , ..., 0.        , 0.02331447,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 6.7451926 ,  0.54261133, -7.31288153, -9.81175671,  7.33064711,
        1.71394111, -2.55985173,  3.01874994, -4.71414725,  3.4406373 ,
       -2.94831701, -1.22461289,  2.15495613, -1.51679601, -2.4375247 ,
       -1.63993679, -1.3370612 ,  1.79334302,  0.40609141,  3.24043034,
        0.50580927,  0.66786352,  4.49156241, -1.15858255,  1.27592999,
        1.98071913,  1.10250397, -1.07679459, -1.24879753, -0.74610265,
        0.48233445, -1.31684798,  1.11496472, -1.35687142,  0.36113488,
       -2.54143797, -0.65399041, -1.39679288,  0.28495787, -1.28281878,
        1.33469604,  0.84494687, -1.7417735 , -0.23872711,  1.49567746,
       -0.49783031, -0.18223906, -1.18100477, -0.2161331 , -0.02161595])}"
704,s3://p8-data-2023/Test/Grapefruit Pink/71_100.jpg,Grapefruit Pink,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.05475537, 0.0599662 , 0.        , ..., 0.        , 0.11317816,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 8.63134187e+00, -6.71623100e+00, -4.63776589e+00, -6.02630697e+00,
        2.44037809e+00,  8.97140931e+00, -4.56886949e+00,  5.02630802e+00,
       -8.24471652e+00, -4.84164043e+00, -2.42298426e+00,  1.99609853e+00,
        1.43399180e+00, -7.44977019e-01, -2.17286576e+00, -1.67197253e+00,
       -3.34547393e+00,  1.73434512e+00,  1.04966933e+00,  3.14404978e+00,
        2.11299152e+00,  1.39196473e+00,  4.35144422e+00, -2.40895392e+00,
        1.80180114e+00,  2.08283588e+00, -3.98247226e-02,  6.26965458e-03,
        8.85588123e-01, -2.74731195e+00,  8.20359024e-01,  9.90961961e-01,
        1.78159809e+00, -3.02575927e+00,  2.36021208e+00, -1.24624901e+00,
        1.80548584e+00, -1.75705358e+00,  5.28100670e-01, -2.64273942e+00,
        1.29889715e+00, -7.58137043e-02, -1.85520295e+00, -4.02170912e-01,
       -6.02859490e-01,  1.86554729e-01, -1.58955402e+00, -1.75378167e+00,
       -9.60544892e-01,  4.58261407e-01])}"
705,s3://p8-data-2023/Test/Grapefruit Pink/321_100.jpg,Grapefruit Pink,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.00364381, 0.0058444 , 0.        , ..., 0.        , 0.19315013,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 8.55691988, -6.36819144, -4.51636652, -6.16593403,  3.55013506,
        9.64530721, -3.5871153 ,  4.37520082, -8.78685523, -5.80139658,
       -2.4372046 ,  3.26006559,  1.5597504 , -0.66021379, -3.32883434,
       -1.02851151, -2.67489293,  1.34416777,  0.68930625,  3.07431289,
        2.5032814 ,  1.88740279,  4.42830472, -3.16676204,  1.11269363,
        1.47637198, -0.43872921,  0.41908257,  1.34047426, -2.87899794,
        0.83659784,  1.22304679,  2.66826852, -2.89985975,  2.14423978,
       -0.80168838,  1.80026273, -1.31146876,  1.24895883, -2.13344834,
        0.83485407,  0.20957667, -1.97053978, -0.35881229, -0.82750351,
        0.4041842 , -2.34677753, -1.86761513, -1.43472665,  1.11909211])}"
706,s3://p8-data-2023/Test/Blueberry/r_192_100.jpg,Blueberry,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.73277336, 0.14590742, ..., 0.63238633, 0.08798878,
       1.44426811])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 2.6880605 , 12.28463143, -7.65737147, -0.40271615,  4.51149809,
        2.35581426, -0.4664553 ,  3.27215045, -7.75187635, -4.40856823,
       -3.81754792, -0.5258808 ,  5.494066  ,  2.01037704, -0.58633315,
       -3.24242961, -2.72624847, -0.76509287,  0.71398871,  4.66630135,
       -1.85508008,  0.55205921,  6.49962664, -1.3036603 , -1.11623878,
        1.94734478,  0.03208449, -1.27221175, -2.22333795, -4.15819407,
       -1.64958971,  1.93298029, -0.99737955, -1.0427355 ,  0.08924962,
        0.08833266,  0.75881029, -0.5345844 ,  1.30220271,  0.45139131,
        3.56526477, -0.79435416, -2.13326708,  2.67059797, -0.34913681,
        1.59119426, -1.23983956, -0.59207444, -0.63860342, -2.31742951])}"
